"marketingCost","zip"
"16.88","93015"
"16.04","93012"
"18","93013"
"18","93010"
"18","93011"
"18","75831"
"2.22","17560"
"0.8","98579"
"2.05","28726"
"18","76426"
"2.75","98576"
"4.49","98577"
"2.17","98570"
"2.74","97624"
"1.68","97627"
"3.16","39073"
"3.45","31784"
"2.79","56069"
"4.35","60515"
"2.76","60514"
"3.1","60517"
"2.38","60516"
"3.38","60511"
"4.06","60510"
"0.8","60513"
"1.89","60512"
"1.88","49027"
"18","77482"
"8.23","92171"
"1.91","40006"
"18","93639"
"4.17","44087"
"1.67","56437"
"3.92","85259"
"3.31","85258"
"18","95919"
"1.62","85253"
"4.4","85252"
"1.89","85251"
"2.73","85250"
"0.8","85257"
"2.92","85256"
"3.82","85255"
"1.96","85254"
"1.63","27932"
"2.6","62919"
"0.91","62918"
"4.5","27936"
"0.8","27937"
"2.75","57332"
"2.16","62912"
"11.65","95035"
"2.19","62917"
"4.51","62914"
"2.6","28780"
"0.98","62411"
"3.27","07752"
"2.65","97326"
"7.8","33873"
"4.63","33870"
"2.14","80517"
"0.8","80516"
"2.49","80515"
"2.77","28783"
"2.32","85033"
"3.65","85032"
"0.8","85031"
"1.18","85030"
"3.98","54156"
"3.86","64843"
"9.5","33877"
"18","95075"
"1.1","42748"
"2.04","62069"
"2.47","57625"
"3.66","42217"
"1.94","42214"
"3.96","54155"
"2.04","42740"
"2.49","42210"
"1.47","42743"
"2.18","67634"
"4.85","48471"
"1.75","82514"
"2.88","48473"
"18","91009"
"0.96","48476"
"3.18","99119"
"3.42","99118"
"3.68","39169"
"18","95713"
"2.47","10038"
"2.53","99111"
"2.9","99110"
"3.25","99113"
"12.5","95963"
"1.04","99115"
"0.8","99114"
"2.22","99116"
"14.47","78222"
"18","78223"
"18","78220"
"18","78221"
"9.33","78226"
"18","78227"
"18","78224"
"15.7","78225"
"14.11","78228"
"18","78229"
"4.78","33233"
"11.5","33418"
"18","94523"
"2.2","54828"
"8.63","33149"
"9.75","33410"
"7.03","33147"
"8.32","33144"
"8.39","33145"
"9.4","33142"
"2.44","27516"
"11.74","33140"
"13.6","33417"
"3.3","30148"
"4.4","70403"
"4.23","70401"
"2.26","30143"
"2.4","27510"
"2.65","30141"
"15.81","95070"
"2.34","30147"
"13.39","95918"
"2.1","30145"
"16.92","94526"
"1.88","27943"
"16.8","75838"
"1.67","27512"
"2.65","27942"
"12.34","94524"
"18","78598"
"2.2","37716"
"2.05","49871"
"2.4","37714"
"1.74","37713"
"2.2","49876"
"1.5","37711"
"4.47","49874"
"1.58","63352"
"18","78591"
"3.7","49879"
"2.09","49878"
"1.26","63357"
"16.52","78596"
"18","78597"
"3.44","68376"
"3.9","84340"
"4.03","84341"
"3.06","68465"
"2.48","68467"
"2.06","68466"
"6.74","32091"
"2.89","68463"
"3.33","68462"
"2.02","83343"
"2.87","83342"
"1.21","83341"
"1.78","83340"
"1.52","83347"
"3.51","83346"
"5.82","32097"
"1.99","67637"
"2.78","67631"
"2.3","84003"
"8.41","32096"
"3.1","31098"
"14.12","32095"
"1.62","50239"
"1.42","50238"
"2.63","50237"
"3.2","50235"
"7.89","32094"
"4.32","50233"
"1.0","50232"
"18","77303"
"4.97","84004"
"1.98","58741"
"1.21","47872"
"3.49","47875"
"3.11","58746"
"2.75","58744"
"2.22","84006"
"11.83","33493"
"1.76","67120"
"18","72045"
"3.45","67122"
"0.8","54937"
"3.27","36564"
"0.8","40475"
"1.79","40476"
"2.82","67344"
"2.65","53237"
"2.82","28136"
"0.98","67455"
"2.26","67347"
"3.61","67456"
"2.35","37865"
"3.57","37864"
"2.94","37866"
"1.39","37861"
"3.06","37860"
"2.8","37863"
"1.41","37862"
"6.1","32730"
"3.12","67341"
"1.57","58830"
"2.52","29742"
"3.48","37869"
"3.86","37868"
"1.28","28278"
"3.17","40340"
"3.12","22406"
"1.01","62001"
"3.31","62002"
"1.5","28270"
"3.43","30346"
"1.65","14550"
"0.8","28273"
"2.39","62009"
"18","95334"
"3.09","28277"
"10.77","34442"
"17.15","91719"
"18","91718"
"11.16","34446"
"13.23","34447"
"3.22","30721"
"0.8","30720"
"2.15","48873"
"2.37","72830"
"17.38","91711"
"13.32","34449"
"2.32","72834"
"1.58","38134"
"1.04","38135"
"3.58","66833"
"1.19","62293"
"3.39","13778"
"3.09","66523"
"18","93711"
"4.27","93710"
"2.83","62010"
"3.38","66858"
"2.9","38474"
"2.08","66856"
"4.57","66857"
"2.93","66854"
"2.55","89180"
"2.11","66853"
"1.22","66850"
"0.8","66851"
"2.31","51018"
"2.18","80015"
"3.57","51548"
"1.69","51546"
"3.26","55046"
"2.71","55045"
"2.29","55044"
"2.03","55043"
"1.11","51543"
"1.82","55041"
"0.8","55040"
"4.89","45251"
"1.59","85063"
"18","79252"
"1.33","48441"
"3.45","62295"
"1.85","41044"
"2.99","96940"
"1.37","84628"
"2.95","47122"
"2.15","48114"
"3.11","47126"
"3.29","47125"
"2.34","47124"
"2.12","48113"
"2.93","47129"
"2.47","36868"
"0.8","48112"
"2.43","65801"
"0.96","65802"
"4.28","65803"
"3.34","65804"
"4.88","65806"
"1.96","65807"
"1.81","65808"
"3.72","65809"
"0.8","20155"
"3.85","04855"
"13.71","76801"
"18","76802"
"3.07","51525"
"2.09","73125"
"1.25","65244"
"2.57","73127"
"3.65","73120"
"2.96","73121"
"2.5","73122"
"2.45","73123"
"0.88","73128"
"3.11","73129"
"16.83","95333"
"4.04","58504"
"1.83","74067"
"3.0","38478"
"1.13","80728"
"0.8","82331"
"2.39","87551"
"18","93279"
"2.18","42516"
"2.19","42519"
"1.65","74403"
"1.62","74401"
"2.75","61284"
"1.9","80727"
"2.66","97013"
"3.32","97010"
"2.89","97011"
"1.73","97016"
"2.19","97017"
"2.89","97015"
"2.9","97018"
"2.58","58502"
"0.8","59835"
"2.58","88252"
"15.94","92007"
"18","92004"
"2.45","31804"
"16.0","92003"
"2.58","36867"
"2.25","56240"
"1.23","56537"
"2.72","56243"
"1.41","56244"
"2.08","10801"
"18","92008"
"18","92009"
"18","95528"
"3.64","63630"
"1.33","63633"
"2.92","96720"
"0.8","96727"
"4.59","96726"
"0.8","96725"
"18","95521"
"3.48","82442"
"3.66","57110"
"18","95524"
"0.8","82801"
"3.22","65340"
"4.28","61857"
"3.13","14075"
"8.86","32158"
"9.99","32159"
"3.46","61853"
"18","79257"
"2.25","65770"
"3.36","65771"
"7.71","32345"
"1.84","59053"
"1.12","16316"
"3.16","61859"
"0.8","61858"
"1.94","72047"
"0.8","58270"
"2.84","15126"
"2.37","76136"
"0.8","37886"
"1.86","60182"
"1.46","64502"
"2.54","60180"
"2.58","60181"
"0.95","60187"
"2.57","60184"
"3.22","60185"
"3.78","81235"
"0.89","60188"
"1.92","99149"
"1.33","46711"
"1.87","81233"
"1.05","72104"
"3.72","71424"
"1.58","46710"
"2.63","49601"
"1.82","98948"
"1.97","64506"
"2.66","72335"
"3.6","65580"
"10.99","75755"
"18","75206"
"18","75205"
"13.82","75204"
"18","75203"
"18","75750"
"10.73","75201"
"4.14","21202"
"7.64","76471"
"2.54","64505"
"1.82","98188"
"18","75209"
"18","75208"
"2.83","52053"
"2.73","47902"
"3.25","20762"
"1.71","53144"
"3.05","68740"
"1.87","53146"
"2.68","53147"
"0.88","53140"
"2.33","53142"
"2.18","53143"
"2.86","81050"
"1.52","81052"
"1.8","53148"
"2.06","53149"
"4.32","31703"
"2.58","49460"
"0.8","49461"
"2.85","54495"
"3.81","68743"
"1.22","49464"
"4.54","74939"
"2.32","54491"
"2.99","85752"
"3.1","85750"
"4.56","85751"
"4.96","54499"
"2.22","54498"
"3.06","68073"
"2.97","52637"
"18","77552"
"2.49","52631"
"0.91","98947"
"2.43","52632"
"18","77547"
"3.22","52639"
"2.86","52638"
"5.61","33421"
"3.27","61204"
"3.51","70740"
"4.08","98857"
"3.22","57376"
"1.9","57375"
"18","90054"
"1.2","57373"
"3.21","66743"
"18","90093"
"2.02","36925"
"3.92","66740"
"1.94","36921"
"2.54","36432"
"3.78","88135"
"5.9","33351"
"2.26","71129"
"9.29","33609"
"9.79","33608"
"6.89","33355"
"12.2","33605"
"7.6","33604"
"8.72","33607"
"0.8","37387"
"3.25","37380"
"1.94","37381"
"10.34","33603"
"9.1","33602"
"4.95","45385"
"12.49","33429"
"2.6","20001"
"10.43","78252"
"14.63","92391"
"1.69","38723"
"1.69","38722"
"2.3","60550"
"2.68","30558"
"4.85","65349"
"1.47","87034"
"2.65","71613"
"1.91","71342"
"3.11","30552"
"4.21","30553"
"1.37","30554"
"2.82","30555"
"2.32","99588"
"3.43","30557"
"18","95109"
"2.25","82071"
"2.61","08759"
"8.39","90059"
"1.99","40118"
"3.82","40117"
"3.31","08757"
"18","90058"
"2.85","40111"
"3.9","40110"
"1.1","84405"
"2.72","84404"
"1.96","65653"
"2.42","42343"
"2.26","84401"
"3.45","27522"
"3.25","84403"
"2.3","47469"
"5.12","94064"
"1.27","47462"
"3.08","84408"
"2.53","47460"
"2.51","42345"
"2.63","48733"
"2.1","48732"
"2.5","48731"
"1.52","48730"
"2.48","04078"
"1.4","48735"
"3.01","48734"
"1.56","04074"
"1.09","41605"
"1.82","48739"
"3.04","42347"
"18","91384"
"3.08","41601"
"18","91386"
"3.3","04073"
"4.04","29404"
"2.91","29405"
"5.08","29406"
"0.98","29407"
"0.8","29401"
"3.12","29402"
"2.64","29403"
"0.8","99635"
"6.81","92834"
"2.61","56343"
"11.0","79411"
"2.65","99633"
"2.98","56342"
"1.79","71432"
"2.74","71433"
"1.4","10901"
"3.22","40807"
"18","93453"
"18","76475"
"1.77","39207"
"18","76476"
"18","79782"
"2.16","56347"
"3.95","54758"
"3.12","80545"
"3.3","47601"
"3.04","72041"
"1.56","39205"
"18","77549"
"2.57","97830"
"1.06","59401"
"4.71","39204"
"4.96","97834"
"4.07","97835"
"2.59","97836"
"3.09","30809"
"0.94","97838"
"2.56","98380"
"4.51","30805"
"2.56","30802"
"3.01","57212"
"16.15","92201"
"4.46","29661"
"2.59","29662"
"7.13","77871"
"3.32","29664"
"2.08","69343"
"1.8","29666"
"1.4","29667"
"13.39","95065"
"0.8","29669"
"8.89","95067"
"18","77879"
"3.74","39452"
"10.82","95060"
"2.15","73801"
"18","95062"
"4.3","57216"
"3.16","62431"
"2.1","31603"
"3.58","31602"
"3.07","31601"
"1.89","97734"
"3.16","31606"
"1.71","31605"
"3.57","31604"
"1.73","88401"
"2.27","57566"
"11.79","34655"
"8.53","34654"
"6.74","34653"
"11.55","34652"
"3.81","72315"
"2.87","72316"
"3.81","28538"
"14.85","91962"
"15.38","91963"
"2.73","67846"
"2.52","39180"
"2.67","39182"
"0.8","73573"
"18","95465"
"3.88","02351"
"4.62","39189"
"3.49","67849"
"2.15","50552"
"3.2","50002"
"1.67","50003"
"0.95","50557"
"4.46","50006"
"0.8","39303"
"3.13","50009"
"1.63","50558"
"2.71","50559"
"1.19","27983"
"1.27","60559"
"18","95469"
"3.37","73572"
"2.28","10306"
"0.97","73453"
"3.55","02215"
"2.6","35956"
"2.28","30514"
"2.98","61448"
"2.33","58487"
"18","79039"
"1.47","22578"
"1.34","61114"
"2.76","61115"
"0.8","38769"
"2.08","61110"
"1.86","61443"
"2.58","42028"
"1.61","67428"
"18","75360"
"2.66","70084"
"2.61","55972"
"2.64","98811"
"3.06","70085"
"18","78019"
"2.05","35958"
"3.02","54737"
"2.05","60154"
"1.81","38330"
"2.84","73544"
"1.33","55454"
"2.47","55455"
"11.14","32433"
"6.2","32432"
"1.95","28137"
"2.96","35771"
"1.78","28135"
"18","94801"
"12.93","32439"
"10.73","32438"
"4.35","28139"
"4.34","28138"
"0.8","38761"
"3.01","60150"
"0.8","56187"
"1.35","38920"
"2.85","56185"
"1.35","62231"
"3.79","56183"
"3.05","60153"
"2.59","38927"
"12.87","75929"
"1.63","98376"
"18","79034"
"1.73","98374"
"18","75925"
"2.61","98372"
"2.5","98373"
"2.64","98370"
"3.57","98371"
"3.26","38851"
"1.0","50108"
"0.8","35554"
"12.48","94806"
"18","76487"
"3.73","35553"
"3.06","38764"
"2.42","38581"
"18","93539"
"18","93034"
"18","93035"
"2.59","52531"
"18","93030"
"2.72","55355"
"3.47","89310"
"17.31","93033"
"1.6","30808"
"4.18","52536"
"1.78","55354"
"2.95","89318"
"2.47","13329"
"1.96","55605"
"17.89","96008"
"2.71","55981"
"3.53","55987"
"8.66","32207"
"15.59","96002"
"18","96003"
"0.8","55988"
"18","96001"
"2.11","51201"
"18","96007"
"11.06","93421"
"3.11","56763"
"3.16","56762"
"3.89","56760"
"3.53","35136"
"1.98","52408"
"1.16","98512"
"2.26","98513"
"2.35","52404"
"4.26","52405"
"3.28","98516"
"2.27","52403"
"3.49","52401"
"3.98","37744"
"1.69","60538"
"3.84","35559"
"2.88","18938"
"1.1","37745"
"4.19","45202"
"3.13","60532"
"1.32","60531"
"0.89","60530"
"1.74","54733"
"1.09","60534"
"1.87","85231"
"2.05","85230"
"2.6","85233"
"1.0","85232"
"2.39","85235"
"3.97","85234"
"3.94","85237"
"1.07","85236"
"1.8","57580"
"4.44","27316"
"2.4","27317"
"1.92","82935"
"2.95","27315"
"3.05","27312"
"2.92","82240"
"1.93","27310"
"1.97","46408"
"2.35","46155"
"2.88","46406"
"1.65","46405"
"0.8","37743"
"2.12","46151"
"2.77","46402"
"2.9","46401"
"1.03","65348"
"2.2","64436"
"3.77","27919"
"3.16","64434"
"1.66","07737"
"2.87","64430"
"3.48","27910"
"2.13","64439"
"2.99","64443"
"3.75","99353"
"3.26","99352"
"3.6","54731"
"1.52","99350"
"3.21","99357"
"17.05","76715"
"4.12","42234"
"1.28","42236"
"10.12","32856"
"2.08","20833"
"4.24","67437"
"1.92","74343"
"0.8","74342"
"3.56","74345"
"1.62","74344"
"2.27","74347"
"0.8","74346"
"3.52","97355"
"18","78741"
"2.36","42728"
"0.8","42729"
"2.72","97351"
"18","75691"
"18","75692"
"2.68","97352"
"2.07","42721"
"10.4","32653"
"1.1","97358"
"2.15","42724"
"2.05","99133"
"4.39","48815"
"3.3","38068"
"11.06","32680"
"1.16","99139"
"2.26","99138"
"1.54","62688"
"1.25","10013"
"2.35","60960"
"2.17","10010"
"3.82","10014"
"18","78208"
"18","78209"
"11.92","33166"
"9.22","33167"
"10.27","33160"
"5.67","33161"
"10.65","33162"
"18","78201"
"8.88","78202"
"2.95","71334"
"11.6","33168"
"15.12","33169"
"1.94","71331"
"10.58","78207"
"2.92","02111"
"2.93","62974"
"0.8","56551"
"2.47","62979"
"1.79","50261"
"0.8","37940"
"3.71","70429"
"2.89","56554"
"2.4","70427"
"3.64","70420"
"1.16","70422"
"14.18","75053"
"2.69","53598"
"3.32","63376"
"2.28","39361"
"1.79","63379"
"3.58","58108"
"3.43","56557"
"1.05","53057"
"13.04","79423"
"2.42","48651"
"2.78","48818"
"1.3","48652"
"4.5","50658"
"2.39","73435"
"4.63","33299"
"2.06","49815"
"3.14","49814"
"2.2","49816"
"1.98","09613"
"2.55","68442"
"3.58","39367"
"2.49","68447"
"1.64","68446"
"3.35","03062"
"3.04","83328"
"1.5","62374"
"2.11","62801"
"1.93","83325"
"2.77","83324"
"4.1","48881"
"3.69","54912"
"16.46","78653"
"2.93","35062"
"3.42","48880"
"2.48","71845"
"3.31","37887"
"2.44","89705"
"1.29","71846"
"2.44","71841"
"3.21","71840"
"11.84","78526"
"1.25","71842"
"2.56","70515"
"2.17","47858"
"4.23","58722"
"0.86","47853"
"18","96037"
"3.31","47851"
"1.81","47850"
"2.73","30121"
"3.11","30120"
"18","79159"
"2.87","30122"
"2.48","30125"
"0.8","30124"
"2.65","30127"
"2.26","30126"
"18","76310"
"13.75","76311"
"18","76645"
"18","76642"
"18","76643"
"18","76640"
"3.43","49256"
"18","95968"
"1.53","49255"
"3.47","00840"
"18","77991"
"18","77990"
"2.39","54739"
"2.3","46974"
"18","77995"
"11.9","77994"
"2.13","03281"
"3.09","37843"
"9.62","33837"
"3.28","54114"
"2.12","54115"
"1.76","54112"
"3.57","37846"
"2.29","54110"
"1.43","54111"
"1.19","37849"
"18","79331"
"2.6","49707"
"8.82","33838"
"10.88","33839"
"2.19","38111"
"2.14","38112"
"3.01","49258"
"18","91775"
"2.54","38115"
"2.13","62025"
"2.91","62024"
"2.58","38118"
"1.77","38119"
"1.64","62028"
"18","76059"
"18","79339"
"16.85","79338"
"3.14","73543"
"1.29","29911"
"12.23","34461"
"4.51","38456"
"7.1","34464"
"11.13","34465"
"2.0","54012"
"2.51","35739"
"1.73","66870"
"2.21","66871"
"1.61","66872"
"2.28","59079"
"1.95","29915"
"2.72","38457"
"2.82","35034"
"2.3","89419"
"1.9","89418"
"2.39","51566"
"3.11","84741"
"0.98","51561"
"3.36","51563"
"3.37","89410"
"4.48","89413"
"2.42","89415"
"3.49","64448"
"1.82","72010"
"3.1","61611"
"2.2","61610"
"3.03","61612"
"3.37","61615"
"2.49","61614"
"3.38","73753"
"18","75559"
"2.48","89704"
"2.58","99220"
"3.08","67473"
"2.52","55413"
"2.1","01757"
"3.36","70516"
"9.11","75106"
"2.88","74644"
"1.12","74647"
"3.1","64421"
"5.17","70646"
"2.1","66701"
"2.88","47728"
"1.72","66429"
"1.71","72764"
"16.46","77347"
"3.22","72761"
"2.99","72762"
"3.06","47140"
"4.24","72769"
"1.33","72768"
"2.67","47147"
"3.38","83823"
"3.02","40604"
"2.12","29037"
"1.55","87519"
"1.3","87517"
"2.22","87510"
"3.3","87511"
"2.81","36305"
"2.98","56338"
"3.65","73140"
"2.69","73141"
"3.04","73146"
"3.32","73147"
"3.15","73144"
"2.39","73145"
"3.51","73148"
"3.04","73149"
"2.94","89826"
"1.82","64423"
"1.72","74421"
"3.29","74422"
"2.13","28398"
"2.54","74425"
"2.93","74426"
"2.89","74427"
"3.31","74428"
"0.88","74429"
"3.16","73646"
"2.96","39332"
"0.8","47648"
"0.8","42539"
"2.27","80757"
"0.8","97038"
"2.8","56515"
"5.63","45373"
"3.5","56510"
"1.58","56511"
"0.8","97030"
"1.24","97031"
"2.74","97032"
"2.45","46105"
"4.29","97034"
"2.29","97035"
"4.24","58621"
"2.07","97037"
"3.94","50616"
"18","92028"
"11.79","92029"
"2.19","50613"
"3.77","50612"
"16.29","92024"
"16.99","92025"
"18","92026"
"13.97","92027"
"9.53","92020"
"18","92021"
"14.02","92022"
"18","92023"
"2.73","96749"
"3.46","21045"
"1.04","21046"
"18","32173"
"13.04","32174"
"5.91","32175"
"10.43","32176"
"15.78","32177"
"11.51","32178"
"1.82","96740"
"4.76","96743"
"3.09","63966"
"1.6","96745"
"1.91","96744"
"2.94","96746"
"2.04","97294"
"1.73","73439"
"3.94","97290"
"2.82","97291"
"1.74","40440"
"3.41","27864"
"4.97","65756"
"8.13","34204"
"2.23","41076"
"2.93","73802"
"4.52","41075"
"1.11","89507"
"12.93","95113"
"2.62","27868"
"1.97","81212"
"4.84","81211"
"3.6","81210"
"4.04","81215"
"1.75","21220"
"2.64","49663"
"2.38","49660"
"3.14","21224"
"1.09","49667"
"3.71","46360"
"3.29","49665"
"3.12","63445"
"0.8","49668"
"2.99","46368"
"18","75773"
"18","75771"
"2.07","82213"
"14.36","93450"
"2.26","54642"
"18","75778"
"1.81","82210"
"2.82","28712"
"4.02","81077"
"18","79938"
"1.38","87937"
"3.63","81073"
"3.02","28247"
"0.8","41849"
"16.45","79930"
"18","79932"
"18","79935"
"15.02","79934"
"18","79937"
"18","79936"
"2.53","53122"
"3.24","53120"
"2.66","53121"
"3.75","53126"
"2.77","53127"
"2.27","53125"
"0.92","53128"
"2.61","99835"
"2.22","99832"
"3.47","99833"
"2.92","96811"
"2.49","96813"
"1.93","96812"
"3.82","96815"
"3.99","96814"
"0.8","96817"
"2.61","96816"
"1.67","96819"
"3.57","96818"
"1.69","35061"
"2.64","54476"
"2.87","54471"
"2.11","54470"
"3.73","54473"
"1.87","49812"
"2.23","68059"
"1.86","97872"
"0.8","62568"
"3.12","68050"
"1.8","52619"
"1.59","62565"
"3.73","62563"
"2.45","62560"
"3.23","62561"
"3.21","58251"
"14.45","90746"
"12.58","90745"
"15.25","90744"
"13.58","90743"
"18","90742"
"14.67","90740"
"2.65","35060"
"0.8","60707"
"18","76525"
"13.87","90749"
"18","90748"
"2.38","72641"
"1.93","88434"
"4.08","05445"
"1.17","99302"
"2.51","64840"
"2.52","97540"
"3.6","54619"
"17.86","95609"
"9.89","33629"
"2.87","21911"
"3.73","84790"
"10.55","78375"
"4.5","33331"
"8.53","33330"
"9.55","33621"
"4.98","33332"
"2.64","54615"
"11.16","33334"
"5.82","33625"
"14.47","33624"
"15.6","77836"
"2.8","62708"
"2.79","62514"
"4.33","73842"
"2.45","62702"
"4.71","62703"
"5.25","45817"
"2.54","62701"
"5.42","30079"
"2.82","62707"
"1.67","62704"
"1.89","48532"
"2.49","62413"
"2.02","73840"
"1.22","36670"
"2.55","54655"
"2.04","85080"
"2.96","29621"
"1.96","80306"
"1.79","80307"
"1.0","80304"
"3.6","80302"
"2.56","80303"
"2.77","80301"
"4.69","44141"
"10.14","94599"
"4.98","44145"
"4.06","72742"
"0.8","39330"
"3.4","58032"
"2.55","51054"
"10.48","78379"
"1.81","48759"
"2.52","59645"
"2.6","48750"
"0.8","59647"
"3.58","48755"
"2.28","59640"
"2.0","59643"
"2.68","48756"
"3.03","40391"
"2.98","40390"
"3.12","70517"
"4.01","29461"
"3.03","40823"
"16.85","95103"
"1.16","29464"
"2.06","29465"
"2.39","99652"
"3.22","29468"
"2.96","29469"
"3.98","99654"
"3.14","99655"
"2.08","71101"
"3.2","71450"
"3.15","71103"
"2.51","71104"
"18","78418"
"5.66","71106"
"1.23","71107"
"18","78415"
"3.38","71109"
"14.53","78417"
"1.95","71459"
"18","78411"
"17.93","78410"
"18","78413"
"18","78412"
"3.74","30824"
"18","76450"
"18","76109"
"18","76108"
"18","76455"
"18","76454"
"18","76105"
"15.1","76104"
"0.99","76459"
"18","76106"
"2.63","30828"
"0.8","72153"
"1.81","72150"
"18","76102"
"3.72","39474"
"1.79","59468"
"1.67","39476"
"1.41","39477"
"3.36","39470"
"1.33","71202"
"3.31","28529"
"1.53","59462"
"3.33","37067"
"1.17","59467"
"18","77859"
"2.32","29688"
"2.95","29689"
"3.7","29686"
"2.77","29687"
"2.34","29684"
"2.48","29685"
"3.13","29682"
"18","95046"
"2.75","29680"
"2.54","29681"
"18","75423"
"3.7","47446"
"2.98","47441"
"1.41","47443"
"2.21","62414"
"2.07","47448"
"2.84","47449"
"7.44","34103"
"9.82","34102"
"18","91908"
"15.69","91909"
"3.74","37802"
"11.25","34106"
"9.7","34105"
"9.57","34104"
"18","91902"
"18","91903"
"11.83","34109"
"6.7","34108"
"13.37","91906"
"18","75422"
"18","91905"
"1.45","71060"
"3.71","21210"
"3.61","67869"
"4.26","67864"
"2.19","67865"
"3.18","67867"
"4.57","67860"
"2.74","67861"
"1.19","80750"
"1.76","59525"
"2.91","50578"
"1.66","51055"
"1.37","59526"
"4.0","28129"
"1.44","62672"
"5.02","50574"
"3.93","97308"
"1.57","99321"
"2.97","47620"
"1.43","28480"
"3.15","28339"
"1.44","28338"
"3.1","23175"
"0.8","28335"
"2.82","28334"
"2.65","23178"
"1.9","28331"
"2.65","89883"
"3.37","28333"
"2.34","39755"
"18","79544"
"14.54","93218"
"1.16","60113"
"0.9","71068"
"14.64","92616"
"3.67","61422"
"2.3","52076"
"18","75420"
"0.8","22554"
"2.69","22553"
"2.38","61427"
"3.09","61424"
"2.51","30230"
"3.63","86032"
"2.49","56738"
"1.64","31087"
"13.54","92614"
"15.74","77508"
"1.52","31082"
"11.49","77506"
"3.49","39144"
"13.5","77504"
"18","77505"
"18","77502"
"1.5","31088"
"18","77501"
"3.3","62625"
"2.47","58045"
"4.2","39146"
"2.5","38025"
"14.85","92610"
"2.46","55432"
"3.56","55433"
"2.04","55430"
"2.67","55431"
"1.15","55436"
"2.45","55437"
"2.81","55434"
"3.48","55435"
"7.17","32417"
"0.8","28150"
"0.8","55438"
"1.31","28152"
"16.74","32413"
"3.22","38308"
"12.36","32411"
"1.63","38021"
"4.37","62982"
"2.94","52657"
"2.42","62523"
"2.91","98682"
"4.03","56164"
"0.8","56166"
"2.89","98686"
"2.13","38902"
"0.8","38901"
"4.94","56162"
"13.0","33902"
"3.34","73554"
"2.02","57460"
"16.59","93216"
"12.65","33903"
"3.79","35504"
"1.6","52653"
"2.82","35501"
"2.98","62983"
"4.16","35503"
"11.4","96020"
"14.51","96021"
"18","96022"
"10.94","96023"
"16.13","93504"
"18","96025"
"11.55","96027"
"13.58","96028"
"2.39","62629"
"2.98","62525"
"3.92","07428"
"4.42","33907"
"2.92","65101"
"0.8","65102"
"3.46","28456"
"0.88","36852"
"2.77","65109"
"1.58","28457"
"1.31","57469"
"2.75","60551"
"12.5","94089"
"0.93","60552"
"2.88","60555"
"3.73","60554"
"2.24","60556"
"2.44","56701"
"1.5","60558"
"18","94083"
"16.32","94086"
"18","94087"
"1.85","52659"
"14.84","79545"
"3.35","58041"
"2.7","01243"
"2.17","50514"
"18","78155"
"9.97","32537"
"18","78460"
"2.53","85219"
"5.54","85217"
"2.77","85216"
"4.07","85215"
"1.12","85214"
"2.54","85213"
"3.31","85211"
"2.32","85210"
"0.8","75904"
"2.78","98355"
"3.39","98356"
"1.43","60035"
"18","75901"
